"country","collection_date","meta_key","geo_name","agesex","dau","mau_lower","mau_upper","pop_dau","pop_mau_lower","pop_mau_upper"
"UA",2022-03-07,4290,"Kyiv","T_20Plus",570263,172000,202400,2880238.61349324,1057167.63043364,1057391.23399977
"UA",2022-03-08,3778,"Cherkasy Oblast","T_20Plus",105845,116300,136900,801506.094732908,1070294.50126653,1070497.6410401
"UA",2022-03-08,3779,"Chernihiv Oblast","T_20Plus",73058,56700,66600,665155.309647157,636844.073736499,635205.670320084
"UA",2022-03-08,3780,"Chernivtsi Oblast","T_20Plus",80854,85400,100400,676798.500244414,862660.812990035,861976.958980457
"UA",2022-03-08,3781,"Dnipropetrovsk Oblast","T_20Plus",328807,245100,288400,3129977.39219346,2720588.3201966,2720385.80901893
"UA",2022-03-08,3782,"Donetsk Oblast","T_20Plus",80191,93500,110100,3016603.87160428,3696166.77024782,3697696.2137545
"UA",2022-03-08,3783,"Ivano-Frankivsk Oblast","T_20Plus",125698,129800,152700,897998.116870985,1170680.80874211,1169656.95593526
"UA",2022-03-08,3784,"Kharkiv Oblast","T_20Plus",185759,131000,154200,2271289.22080376,1799146.16855498,1798846.01985865
"UA",2022-03-08,3785,"Kherson Oblast","T_20Plus",51419,55100,64800,598010.316969457,738295.002877283,738808.95836994
"UA",2022-03-08,3787,"Kirovohrad Oblast","T_20Plus",79977,86100,101400,626497.424804908,821782.179921546,821930.146152982
"UA",2022-03-08,3791,"Luhansk Oblast","T_20Plus",38539,34800,41200,2084891.55563178,1969987.21995204,1975539.19087171
"UA",2022-03-08,3792,"Lviv Oblast","T_20Plus",312996,311800,366900,1961492.36110934,2434686.37252553,2434292.1376607
"UA",2022-03-08,3793,"Mykolaiv Oblast","T_20Plus",63738,66200,77900,663633.432373389,803865.576809128,803990.951238534
"UA",2022-03-08,3794,"Odessa Oblast","T_20Plus",163498,178000,209400,1514729.71655011,1917430.17733226,1916300.545806
"UA",2022-03-08,3795,"Poltava Oblast","T_20Plus",168312,114600,134900,1401781.83917487,1155852.63702823,1155649.07242816
"UA",2022-03-08,3796,"Rivne Oblast","T_20Plus",83848,87500,102900,616318.164977027,781910.823984721,781395.9158963
