ADM2_PCODE,t,collection_date,ADM2_EN,variable,raw
PS0270,174,2024-03-28,Khan Younis,acled_all,8
PS0270,175,2024-03-29,Khan Younis,acled_all,14
PS0270,176,2024-03-30,Khan Younis,acled_all,11
PS0270,177,2024-03-31,Khan Younis,acled_all,11
PS0270,178,2024-04-01,Khan Younis,acled_all,5
PS0270,179,2024-04-02,Khan Younis,acled_all,8
PS0270,180,2024-04-03,Khan Younis,acled_all,14
PS0270,181,2024-04-04,Khan Younis,acled_all,10
PS0270,182,2024-04-05,Khan Younis,acled_all,6
PS0270,183,2024-04-06,Khan Younis,acled_all,9
PS0270,184,2024-04-07,Khan Younis,acled_all,9
PS0270,185,2024-04-08,Khan Younis,acled_all,6
PS0270,186,2024-04-09,Khan Younis,acled_all,2
PS0270,187,2024-04-10,Khan Younis,acled_all,5
PS0270,188,2024-04-11,Khan Younis,acled_all,3
PS0270,189,2024-04-12,Khan Younis,acled_all,3
PS0270,190,2024-04-13,Khan Younis,acled_all,3
PS0270,191,2024-04-14,Khan Younis,acled_all,5
PS0270,192,2024-04-15,Khan Younis,acled_all,5
PS0270,193,2024-04-16,Khan Younis,acled_all,7
PS0270,194,2024-04-17,Khan Younis,acled_all,2
PS0270,195,2024-04-18,Khan Younis,acled_all,1
PS0270,196,2024-04-19,Khan Younis,acled_all,1
PS0270,197,2024-04-20,Khan Younis,acled_all,4
PS0270,198,2024-04-21,Khan Younis,acled_all,3
PS0270,199,2024-04-22,Khan Younis,acled_all,4
PS0270,200,2024-04-23,Khan Younis,acled_all,6
PS0270,201,2024-04-24,Khan Younis,acled_all,7
PS0270,202,2024-04-25,Khan Younis,acled_all,3
PS0270,203,2024-04-26,Khan Younis,acled_all,3
PS0270,204,2024-04-27,Khan Younis,acled_all,6
PS0270,205,2024-04-28,Khan Younis,acled_all,3
PS0270,206,2024-04-29,Khan Younis,acled_all,2
PS0270,207,2024-04-30,Khan Younis,acled_all,3
PS0270,208,2024-05-01,Khan Younis,acled_all,2
PS0270,209,2024-05-02,Khan Younis,acled_all,4
PS0270,210,2024-05-03,Khan Younis,acled_all,2
PS0270,211,2024-05-04,Khan Younis,acled_all,7
PS0270,212,2024-05-05,Khan Younis,acled_all,4
PS0270,213,2024-05-06,Khan Younis,acled_all,1
PS0270,214,2024-05-07,Khan Younis,acled_all,1
PS0270,215,2024-05-08,Khan Younis,acled_all,3
PS0270,216,2024-05-09,Khan Younis,acled_all,2
PS0270,217,2024-05-10,Khan Younis,acled_all,4
PS0270,218,2024-05-11,Khan Younis,acled_all,4
PS0270,219,2024-05-12,Khan Younis,acled_all,2
PS0270,220,2024-05-13,Khan Younis,acled_all,2
PS0270,221,2024-05-14,Khan Younis,acled_all,4
PS0270,222,2024-05-15,Khan Younis,acled_all,1
PS0270,223,2024-05-16,Khan Younis,acled_all,2
PS0270,224,2024-05-17,Khan Younis,acled_all,1
PS0270,225,2024-05-18,Khan Younis,acled_all,6
PS0270,226,2024-05-19,Khan Younis,acled_all,3
PS0270,227,2024-05-20,Khan Younis,acled_all,3
PS0270,228,2024-05-21,Khan Younis,acled_all,4
PS0270,229,2024-05-22,Khan Younis,acled_all,2
PS0270,230,2024-05-23,Khan Younis,acled_all,2
PS0270,231,2024-05-24,Khan Younis,acled_all,3
PS0270,232,2024-05-25,Khan Younis,acled_all,2
PS0270,233,2024-05-26,Khan Younis,acled_all,2
PS0270,234,2024-05-27,Khan Younis,acled_all,2
PS0270,235,2024-05-28,Khan Younis,acled_all,2
PS0270,236,2024-05-29,Khan Younis,acled_all,2
PS0270,237,2024-05-30,Khan Younis,acled_all,4
PS0270,238,2024-05-31,Khan Younis,acled_all,3
PS0255,1,2023-10-07,North Gaza,acled_all,3
PS0255,2,2023-10-08,North Gaza,acled_all,6
PS0255,3,2023-10-09,North Gaza,acled_all,6
PS0255,4,2023-10-10,North Gaza,acled_all,4
PS0255,5,2023-10-11,North Gaza,acled_all,10
PS0255,6,2023-10-12,North Gaza,acled_all,7
PS0255,7,2023-10-13,North Gaza,acled_all,8
PS0255,8,2023-10-14,North Gaza,acled_all,6
PS0255,9,2023-10-15,North Gaza,acled_all,5
PS0255,10,2023-10-16,North Gaza,acled_all,8
PS0255,11,2023-10-17,North Gaza,acled_all,5
PS0255,12,2023-10-18,North Gaza,acled_all,1
PS0255,13,2023-10-19,North Gaza,acled_all,3
PS0255,14,2023-10-20,North Gaza,acled_all,5
PS0255,15,2023-10-21,North Gaza,acled_all,8
PS0255,16,2023-10-22,North Gaza,acled_all,5
PS0255,17,2023-10-23,North Gaza,acled_all,9
PS0255,18,2023-10-24,North Gaza,acled_all,4
PS0255,19,2023-10-25,North Gaza,acled_all,8
PS0255,20,2023-10-26,North Gaza,acled_all,7
PS0255,21,2023-10-27,North Gaza,acled_all,12
PS0255,22,2023-10-28,North Gaza,acled_all,14
PS0255,23,2023-10-29,North Gaza,acled_all,16
PS0255,24,2023-10-30,North Gaza,acled_all,11
PS0255,25,2023-10-31,North Gaza,acled_all,21
PS0255,26,2023-11-01,North Gaza,acled_all,16
PS0255,27,2023-11-02,North Gaza,acled_all,13
PS0255,28,2023-11-03,North Gaza,acled_all,10
PS0255,29,2023-11-04,North Gaza,acled_all,12
PS0255,30,2023-11-05,North Gaza,acled_all,9
PS0255,31,2023-11-06,North Gaza,acled_all,10
PS0255,32,2023-11-07,North Gaza,acled_all,16
PS0255,33,2023-11-08,North Gaza,acled_all,13
PS0255,34,2023-11-09,North Gaza,acled_all,7
PS0255,35,2023-11-10,North Gaza,acled_all,9
PS0255,36,2023-11-11,North Gaza,acled_all,13
PS0255,37,2023-11-12,North Gaza,acled_all,10
PS0255,38,2023-11-13,North Gaza,acled_all,9
PS0255,39,2023-11-14,North Gaza,acled_all,8
PS0255,40,2023-11-15,North Gaza,acled_all,9
PS0255,41,2023-11-16,North Gaza,acled_all,8
PS0255,42,2023-11-17,North Gaza,acled_all,9
PS0255,43,2023-11-18,North Gaza,acled_all,15
PS0255,44,2023-11-19,North Gaza,acled_all,12
PS0255,45,2023-11-20,North Gaza,acled_all,12
PS0255,46,2023-11-21,North Gaza,acled_all,8
PS0255,47,2023-11-22,North Gaza,acled_all,14
PS0255,48,2023-11-23,North Gaza,acled_all,11
PS0255,49,2023-11-24,North Gaza,acled_all,11
PS0255,50,2023-11-25,North Gaza,acled_all,0
PS0255,51,2023-11-26,North Gaza,acled_all,1
PS0255,52,2023-11-27,North Gaza,acled_all,0
PS0255,53,2023-11-28,North Gaza,acled_all,1
PS0255,54,2023-11-29,North Gaza,acled_all,1
PS0255,55,2023-11-30,North Gaza,acled_all,0
PS0255,56,2023-12-01,North Gaza,acled_all,7
PS0255,57,2023-12-02,North Gaza,acled_all,8
PS0255,58,2023-12-03,North Gaza,acled_all,11
PS0255,59,2023-12-04,North Gaza,acled_all,9
PS0255,60,2023-12-05,North Gaza,acled_all,7
PS0255,61,2023-12-06,North Gaza,acled_all,10
PS0255,62,2023-12-07,North Gaza,acled_all,14
PS0255,63,2023-12-08,North Gaza,acled_all,11
PS0255,64,2023-12-09,North Gaza,acled_all,8
PS0255,65,2023-12-10,North Gaza,acled_all,11
PS0255,66,2023-12-11,North Gaza,acled_all,8
PS0255,67,2023-12-12,North Gaza,acled_all,7
PS0255,68,2023-12-13,North Gaza,acled_all,9
PS0255,69,2023-12-14,North Gaza,acled_all,8
PS0255,70,2023-12-15,North Gaza,acled_all,7
PS0255,71,2023-12-16,North Gaza,acled_all,10
PS0255,72,2023-12-17,North Gaza,acled_all,8
PS0255,73,2023-12-18,North Gaza,acled_all,9
PS0255,74,2023-12-19,North Gaza,acled_all,9
PS0255,75,2023-12-20,North Gaza,acled_all,8
PS0255,76,2023-12-21,North Gaza,acled_all,8
PS0255,77,2023-12-22,North Gaza,acled_all,9
PS0255,78,2023-12-23,North Gaza,acled_all,10
PS0255,79,2023-12-24,North Gaza,acled_all,9
PS0255,80,2023-12-25,North Gaza,acled_all,7
PS0255,81,2023-12-26,North Gaza,acled_all,8
PS0255,82,2023-12-27,North Gaza,acled_all,9
PS0255,83,2023-12-28,North Gaza,acled_all,10
PS0255,84,2023-12-29,North Gaza,acled_all,5
PS0255,85,2023-12-30,North Gaza,acled_all,4
PS0255,86,2023-12-31,North Gaza,acled_all,3
PS0255,87,2024-01-01,North Gaza,acled_all,7
PS0255,88,2024-01-02,North Gaza,acled_all,3
PS0255,89,2024-01-03,North Gaza,acled_all,5
PS0255,90,2024-01-04,North Gaza,acled_all,2
PS0255,91,2024-01-05,North Gaza,acled_all,3
PS0255,92,2024-01-06,North Gaza,acled_all,7
PS0255,93,2024-01-07,North Gaza,acled_all,5
PS0255,94,2024-01-08,North Gaza,acled_all,5
PS0255,95,2024-01-09,North Gaza,acled_all,4
PS0255,96,2024-01-10,North Gaza,acled_all,7
PS0255,97,2024-01-11,North Gaza,acled_all,5
PS0255,98,2024-01-12,North Gaza,acled_all,2
PS0255,99,2024-01-13,North Gaza,acled_all,6
PS0255,100,2024-01-14,North Gaza,acled_all,4
PS0255,101,2024-01-15,North Gaza,acled_all,2
PS0255,102,2024-01-16,North Gaza,acled_all,8
PS0255,103,2024-01-17,North Gaza,acled_all,6
PS0255,104,2024-01-18,North Gaza,acled_all,6
PS0255,105,2024-01-19,North Gaza,acled_all,8
PS0255,106,2024-01-20,North Gaza,acled_all,11
PS0255,107,2024-01-21,North Gaza,acled_all,6
PS0255,108,2024-01-22,North Gaza,acled_all,6
PS0255,109,2024-01-23,North Gaza,acled_all,3
PS0255,110,2024-01-24,North Gaza,acled_all,5
PS0255,111,2024-01-25,North Gaza,acled_all,8
PS0255,112,2024-01-26,North Gaza,acled_all,5
PS0255,113,2024-01-27,North Gaza,acled_all,4
PS0255,114,2024-01-28,North Gaza,acled_all,4
PS0255,115,2024-01-29,North Gaza,acled_all,4
PS0255,116,2024-01-30,North Gaza,acled_all,9
PS0255,117,2024-01-31,North Gaza,acled_all,9
PS0255,118,2024-02-01,North Gaza,acled_all,5
PS0255,119,2024-02-02,North Gaza,acled_all,2
PS0255,120,2024-02-03,North Gaza,acled_all,6
PS0255,121,2024-02-04,North Gaza,acled_all,5
PS0255,122,2024-02-05,North Gaza,acled_all,3
PS0255,123,2024-02-06,North Gaza,acled_all,5
PS0255,124,2024-02-07,North Gaza,acled_all,3
PS0255,125,2024-02-08,North Gaza,acled_all,4
PS0255,126,2024-02-09,North Gaza,acled_all,8
PS0255,127,2024-02-10,North Gaza,acled_all,4
PS0255,128,2024-02-11,North Gaza,acled_all,0
PS0255,129,2024-02-12,North Gaza,acled_all,1
PS0255,130,2024-02-13,North Gaza,acled_all,2
PS0255,131,2024-02-14,North Gaza,acled_all,2
PS0255,132,2024-02-15,North Gaza,acled_all,6
PS0255,133,2024-02-16,North Gaza,acled_all,2
PS0255,134,2024-02-17,North Gaza,acled_all,7
PS0255,135,2024-02-18,North Gaza,acled_all,6
PS0255,136,2024-02-19,North Gaza,acled_all,5
PS0255,137,2024-02-20,North Gaza,acled_all,7
PS0255,138,2024-02-21,North Gaza,acled_all,5
PS0255,139,2024-02-22,North Gaza,acled_all,8
PS0255,140,2024-02-23,North Gaza,acled_all,3
PS0255,141,2024-02-24,North Gaza,acled_all,4
PS0255,142,2024-02-25,North Gaza,acled_all,6
PS0255,143,2024-02-26,North Gaza,acled_all,2
PS0255,144,2024-02-27,North Gaza,acled_all,4
PS0255,145,2024-02-28,North Gaza,acled_all,3
PS0255,146,2024-02-29,North Gaza,acled_all,7
PS0255,147,2024-03-01,North Gaza,acled_all,9
PS0255,148,2024-03-02,North Gaza,acled_all,6
PS0255,149,2024-03-03,North Gaza,acled_all,9
PS0255,150,2024-03-04,North Gaza,acled_all,8
PS0255,151,2024-03-05,North Gaza,acled_all,9
PS0255,152,2024-03-06,North Gaza,acled_all,8
PS0255,153,2024-03-07,North Gaza,acled_all,6
PS0255,154,2024-03-08,North Gaza,acled_all,8
PS0255,155,2024-03-09,North Gaza,acled_all,3
PS0255,156,2024-03-10,North Gaza,acled_all,5
PS0255,157,2024-03-11,North Gaza,acled_all,3
PS0255,158,2024-03-12,North Gaza,acled_all,5
PS0255,159,2024-03-13,North Gaza,acled_all,4
PS0255,160,2024-03-14,North Gaza,acled_all,6
PS0255,161,2024-03-15,North Gaza,acled_all,5
PS0255,162,2024-03-16,North Gaza,acled_all,3
PS0255,163,2024-03-17,North Gaza,acled_all,5
PS0255,164,2024-03-18,North Gaza,acled_all,5
PS0255,165,2024-03-19,North Gaza,acled_all,8
PS0255,166,2024-03-20,North Gaza,acled_all,6
PS0255,167,2024-03-21,North Gaza,acled_all,2
PS0255,168,2024-03-22,North Gaza,acled_all,6
PS0255,169,2024-03-23,North Gaza,acled_all,6
PS0255,170,2024-03-24,North Gaza,acled_all,4
PS0255,171,2024-03-25,North Gaza,acled_all,5
PS0255,172,2024-03-26,North Gaza,acled_all,9
PS0255,173,2024-03-27,North Gaza,acled_all,4
PS0255,174,2024-03-28,North Gaza,acled_all,3
PS0255,175,2024-03-29,North Gaza,acled_all,4
PS0255,176,2024-03-30,North Gaza,acled_all,5
PS0255,177,2024-03-31,North Gaza,acled_all,3
PS0255,178,2024-04-01,North Gaza,acled_all,3
PS0255,179,2024-04-02,North Gaza,acled_all,1
PS0255,180,2024-04-03,North Gaza,acled_all,5
PS0255,181,2024-04-04,North Gaza,acled_all,4
PS0255,182,2024-04-05,North Gaza,acled_all,7
PS0255,183,2024-04-06,North Gaza,acled_all,5
PS0255,184,2024-04-07,North Gaza,acled_all,2
PS0255,185,2024-04-08,North Gaza,acled_all,1
PS0255,186,2024-04-09,North Gaza,acled_all,4
PS0255,187,2024-04-10,North Gaza,acled_all,4
PS0255,188,2024-04-11,North Gaza,acled_all,4
PS0255,189,2024-04-12,North Gaza,acled_all,5
PS0255,190,2024-04-13,North Gaza,acled_all,4
PS0255,191,2024-04-14,North Gaza,acled_all,4
PS0255,192,2024-04-15,North Gaza,acled_all,7
PS0255,193,2024-04-16,North Gaza,acled_all,6
PS0255,194,2024-04-17,North Gaza,acled_all,1
PS0255,195,2024-04-18,North Gaza,acled_all,4
PS0255,196,2024-04-19,North Gaza,acled_all,5
PS0255,197,2024-04-20,North Gaza,acled_all,4
PS0255,198,2024-04-21,North Gaza,acled_all,3
PS0255,199,2024-04-22,North Gaza,acled_all,9
PS0255,200,2024-04-23,North Gaza,acled_all,12
PS0255,201,2024-04-24,North Gaza,acled_all,5
PS0255,202,2024-04-25,North Gaza,acled_all,2
PS0255,203,2024-04-26,North Gaza,acled_all,2
PS0255,204,2024-04-27,North Gaza,acled_all,3
PS0255,205,2024-04-28,North Gaza,acled_all,4
PS0255,206,2024-04-29,North Gaza,acled_all,8
PS0255,207,2024-04-30,North Gaza,acled_all,6
PS0255,208,2024-05-01,North Gaza,acled_all,2
PS0255,209,2024-05-02,North Gaza,acled_all,4
PS0255,210,2024-05-03,North Gaza,acled_all,5
PS0255,211,2024-05-04,North Gaza,acled_all,2
PS0255,212,2024-05-05,North Gaza,acled_all,3
PS0255,213,2024-05-06,North Gaza,acled_all,5
PS0255,214,2024-05-07,North Gaza,acled_all,6
PS0255,215,2024-05-08,North Gaza,acled_all,4
PS0255,216,2024-05-09,North Gaza,acled_all,3
PS0255,217,2024-05-10,North Gaza,acled_all,4
PS0255,218,2024-05-11,North Gaza,acled_all,15
PS0255,219,2024-05-12,North Gaza,acled_all,8
PS0255,220,2024-05-13,North Gaza,acled_all,8
PS0255,221,2024-05-14,North Gaza,acled_all,14
PS0255,222,2024-05-15,North Gaza,acled_all,13
PS0255,223,2024-05-16,North Gaza,acled_all,8
PS0255,224,2024-05-17,North Gaza,acled_all,10
PS0255,225,2024-05-18,North Gaza,acled_all,10
PS0255,226,2024-05-19,North Gaza,acled_all,8
PS0255,227,2024-05-20,North Gaza,acled_all,10
PS0255,228,2024-05-21,North Gaza,acled_all,10
PS0255,229,2024-05-22,North Gaza,acled_all,9
PS0255,230,2024-05-23,North Gaza,acled_all,8
PS0255,231,2024-05-24,North Gaza,acled_all,7
PS0255,232,2024-05-25,North Gaza,acled_all,12
PS0255,233,2024-05-26,North Gaza,acled_all,12
PS0255,234,2024-05-27,North Gaza,acled_all,9
PS0255,235,2024-05-28,North Gaza,acled_all,8
PS0255,236,2024-05-29,North Gaza,acled_all,8
PS0255,237,2024-05-30,North Gaza,acled_all,13
PS0255,238,2024-05-31,North Gaza,acled_all,4
PS0275,1,2023-10-07,Rafah,acled_all,1
PS0275,2,2023-10-08,Rafah,acled_all,2
PS0275,3,2023-10-09,Rafah,acled_all,6
PS0275,4,2023-10-10,Rafah,acled_all,3
PS0275,5,2023-10-11,Rafah,acled_all,4
PS0275,6,2023-10-12,Rafah,acled_all,3
PS0275,7,2023-10-13,Rafah,acled_all,6
PS0275,8,2023-10-14,Rafah,acled_all,3
PS0275,9,2023-10-15,Rafah,acled_all,5
PS0275,10,2023-10-16,Rafah,acled_all,3
PS0275,11,2023-10-17,Rafah,acled_all,5
PS0275,12,2023-10-18,Rafah,acled_all,3
PS0275,13,2023-10-19,Rafah,acled_all,6
PS0275,14,2023-10-20,Rafah,acled_all,3
PS0275,15,2023-10-21,Rafah,acled_all,7
PS0275,16,2023-10-22,Rafah,acled_all,4
PS0275,17,2023-10-23,Rafah,acled_all,4
PS0275,18,2023-10-24,Rafah,acled_all,5
PS0275,19,2023-10-25,Rafah,acled_all,6
PS0275,20,2023-10-26,Rafah,acled_all,7
PS0275,21,2023-10-27,Rafah,acled_all,2
PS0275,22,2023-10-28,Rafah,acled_all,4
PS0275,23,2023-10-29,Rafah,acled_all,5
PS0275,24,2023-10-30,Rafah,acled_all,5
PS0275,25,2023-10-31,Rafah,acled_all,7
PS0275,26,2023-11-01,Rafah,acled_all,2
PS0275,27,2023-11-02,Rafah,acled_all,4
PS0275,28,2023-11-03,Rafah,acled_all,3
PS0275,29,2023-11-04,Rafah,acled_all,3
PS0275,30,2023-11-05,Rafah,acled_all,2
PS0275,31,2023-11-06,Rafah,acled_all,3
PS0275,32,2023-11-07,Rafah,acled_all,4
PS0275,33,2023-11-08,Rafah,acled_all,3
PS0275,34,2023-11-09,Rafah,acled_all,4
PS0275,35,2023-11-10,Rafah,acled_all,3
PS0275,36,2023-11-11,Rafah,acled_all,3
PS0275,37,2023-11-12,Rafah,acled_all,3
PS0275,38,2023-11-13,Rafah,acled_all,1
PS0275,39,2023-11-14,Rafah,acled_all,2
PS0275,40,2023-11-15,Rafah,acled_all,2
PS0275,41,2023-11-16,Rafah,acled_all,5
PS0275,42,2023-11-17,Rafah,acled_all,4
PS0275,43,2023-11-18,Rafah,acled_all,3
PS0275,44,2023-11-19,Rafah,acled_all,3
PS0275,45,2023-11-20,Rafah,acled_all,3
PS0275,46,2023-11-21,Rafah,acled_all,2
PS0275,47,2023-11-22,Rafah,acled_all,5
PS0275,48,2023-11-23,Rafah,acled_all,4
PS0275,49,2023-11-24,Rafah,acled_all,2
PS0275,50,2023-11-25,Rafah,acled_all,0
PS0275,51,2023-11-26,Rafah,acled_all,0
PS0275,52,2023-11-27,Rafah,acled_all,0
PS0275,53,2023-11-28,Rafah,acled_all,1
PS0275,54,2023-11-29,Rafah,acled_all,0
PS0275,55,2023-11-30,Rafah,acled_all,0
PS0275,56,2023-12-01,Rafah,acled_all,7
PS0275,57,2023-12-02,Rafah,acled_all,2
PS0275,58,2023-12-03,Rafah,acled_all,2
PS0275,59,2023-12-04,Rafah,acled_all,2
PS0275,60,2023-12-05,Rafah,acled_all,3
PS0275,61,2023-12-06,Rafah,acled_all,3
PS0275,62,2023-12-07,Rafah,acled_all,4
PS0275,63,2023-12-08,Rafah,acled_all,1
PS0275,64,2023-12-09,Rafah,acled_all,5
PS0275,65,2023-12-10,Rafah,acled_all,4
PS0275,66,2023-12-11,Rafah,acled_all,5
PS0275,67,2023-12-12,Rafah,acled_all,8
PS0275,68,2023-12-13,Rafah,acled_all,3
PS0275,69,2023-12-14,Rafah,acled_all,7
